rating,review
5,i added sauted green pepper and onion to add and then put in a small can of diced green chiles this was a suggestion from a friend in arizona good every way
5,my niece made this for thanksgiving it was so good yes i will make it
5,this recipe is wonderful i did omit the sugar as suggested delicious rather simple and ill definitely make this again my family men said the recipe is a keeper
5,this recipe is great my family just loved it i had never made corn pudding before and this was my first time it came out great and i will definitely make this again and again
5,ive tried numerous corn pudding recipes in the past this was simple and sweet family loved it
5,this recipe is a staple at our family gatherings i sometimes add shredded cheddar cheese but ususally make it just as the recipe is written a comfort food for sure
5,no sugar needed especially if using jiffy cornbread mix absolutely delicious i only make this at the holidays but crave it the rest of the year
5,i have always loved this recipe does anyone know if it can be doubled or tripled and can it be made the day before and reheated for the big event
5,this is a great recipe i sometimes use mexican style corn in place of the whole kernel corn sometimes i put in chopped jalapeno with it left overs are great too
5,this is excellent it tastes very similar to the baked corn that a local restaurant sometimes serves next time i will decrease or eliminate the sugar since it was a little on the sweet side for us
5,i added chopped green onions to it loved it
5,this is a wonderful recipe everyone loved it and we didnt have any left overs at all which i was hoping for so i could eat some later will make this again for sure
5,my family and friends all loved this dish i fix it often it makes any meal a special occasion some family members think this should be the dessert
5,what a great recipe the only thing that i did was add a pinch of salt thanks lauren
5,i doubled this recipe and used more creamed corn jiffy cornbread is the best cornbread to use this recipe is excellent very very tasty
5,i have a recipe very simular but it doesnt have sugar in it it has a little salt it is a hit with the family if theres any leftovers t is good frozen then warmed and yes jiffy is the best muffin mix for it
5,wonderfully rich creamed corn flavor kind of corn bread on steroids
5,is it a vegetable dish or is it desserteither way it is absolutely scrumptious
5,have made this for family get togethers for several yearsalways a must have request
5,pmy sisterinlaw brought this to our last family get together it was fantastic she sent us all the recipe as we all raved about it i cant wait to make it at my next get together with friendsp
5,this is a regular holiday and special occasion recipe at our house my daughter has already requested this and the golden potato casserole for thanksgiving
5,i make this many times we love it any time tg xmas new year or easter
5,i added another cup of broth and tsp grd red pepper very good even my yr old grandson loved it
5,nice onei liked the recipe
5,all the chopping and precooking of the hamburger could be done a day ahead gave my husband a big bowl for lunch he came back for more we love this soup and will definitely be making it again would also be good to take to a sick friend wonderful recipe
5,our whole family loves this recipe i am making it again today our children get to choose what i make for dinner as a part of their birthday celebration and you would hardly believe the elaborate meals ive had to prepare in the past this year my son didnt hesitate for a second before he said cheeseburger soup thats pretty high praise
5,this soup is so good i have to be careful not to make it to often
5,great soup i followed the recipe exactly but then ended up adding a tsp of dijon mustard at the end for a little kick
5,this soup was excellent i couldnt wait for my husband to ghet home from worki had a small bowl at in the pm
5,i have made this soup for years its still a favorite of my kids my son continues to request it when he comes over for a meal i make a big batch so that we can have leftovers in the fridge for a couple of days afterward hearty and delicious
5,i used a whole pound of ground turkey and whole cans of chicken broth plus a half can of water otherwise i did the recipe as written and it was excellent everyone liked it and it was very hearty will make it again
5,everybody loved it
5,ive been making this for many years my kids grew up eating this and they still love it today the only change ive made is that i use american cheese from my deli because i prefer its taste wonderful comfort food
5,ive had this recipe in my file for years and made it again the other night my entire family even the complainers about soup love this recipe its fairly easy to make and very hearty i use ground turkey instead of ground beef and its delicious glad to rediscover it and will be making it more frequently
5,this is handsdown my all time favorite chili recipe and fallwinter recipe in general ive been making it for probability years now ill use ground beef often when that is what i have on hand with beef or chicken stock and it always turns out great i typically use lbs of ground because my family prefers meatier chilis soups and sauces
5,i took this to work for a company christmas party and everyone went wild over it its so easy to make too
5,i made this for easter sunday and everyone loved it i will make this again very easy to prepare
5,remove from oven top with shredded cheddar cheese or shredded swiss cheese and return to oven until cheese is melted
5,the sweetness is what makes it such a treat as a side dish it adds a surprise to the meal people request me to make this dish for parties all the time and it always goes fast
5,its not supposed to taste like cornbread which has less sugar
5,the first time i had corn pudding i thought it was going to be awful i dont know why its called a pudding but it sure is delicious i love it pretty simple to make and so good
5,tasty simple sidedish
5,pi really enjoyed this o it was quite sweet but thats what i liked about it p
5,i took it to a church supper and many people asked for the recipe i tried it adding a tsp of nutmeg and a tsp of vanilla delocious thanks mary
5,everyone looks forward to this recipe and it goes well with a picnic or a more elegant meal
5,absolutely never fails to be really delicious and has become a familyfriends favorite
5,even my very fussy daughter liked this a great sidedish for when everyones tired of the more usual veggies and its a pudding in the same way a plum pudding is called a pudding a more british version of pudding than what most americans envision
5,i have been making this recipie for years but i never put sugar and it is just as good
5,pyuuuuummmyyyyyy this dish is sooooo good my family raved about it to everyone totally making this one again p
5,family loves this i use tomatoes with green chilies to give it some kick
5,this is one of our favorite chili recipes i usually substitute ground turkey ground beef or ground venison for the cubed turkey and it tastes just as good
5,great recipe slow cooking is great but it can be made a lot healthier instead of a crockpot i used mec pure clay pot for this recipe it cooked a lot faster and the flavor was all natural and enhanced you should try that and i promise youd never cook in a crockpot again
5,ive made this over and over we all love it it doesnt take the place of a traditional beef chili if that it what you crave but i wouldnt expect it to wonderful recipe
5,i made this today and ate this for dinner i thought it was easy to make and it was delicious
5,this is a fantasticly tasty recipe i used cooked ground turkey and tricolor peppers i also added a bit more cumin and chili powder served with diced red onion mexican cheese and scoops
5,ill never understand why people insist on changing things about the recipe then rating it especially giving it a bad rating you didnt technically make the recipe so dont rate it that being said this chilisoup is awesome just as it is i make it multiple times throughout the fall and winter i freese it in singleswvings in ziplocks and have a ready to heat and eat lunch the pumpkin gives it a richness without tasting pumpkiny just the right amount of spice
5,this is really a very good recipes
5,this is so good i used about small sweet orange peppers as thats what i had this is going on our regular rotation jane b
5,i pondered over this recipe for a while thinking about pumpkin in soup im really glad i tried it because it is one of my favorite soups filling amp good for you with delicious ingredients thanks deborah amp taste of home
5,this was excellent thank you
5,loved this i used ground pork because i had it you can probably use any ground or shredded meat i added a cup of salsa and a little more chili powder i will add another can of pumpkin next time and a couple jalapenos toss a little grated cheese on topdefinitely a keeper
5,wonderful i used chicken instead of turkey and fresh parsley instead of dried
5,wonderful and creamy
5,this was a tasty recipe and it made the whole house smell wonderful as it was cooking i took this to a work potluck and the flavors melded nicely for a couple of days before i reheated it you could really taste all the spices and the pumpkin added a depth of flavor that people couldnt quite figure out what it was until i told them very sublime great recipe thank you
5,ive made this recipe a couple of times for my annual super bowl party ive made it with the ground turkey and also made it without turkey and with vegetable broth to accommodate a vegetarian guest both times the chili was delicious the pumpkin gives it nice flavor and texture so easy to throw together and it cooks in slow cooker while im preparing appetizers and side dishes ive made rice on the side and offer cheddar cheese and sour cream for those who want such have it on hand from the other dishes i make for my party also offer tabasco for guests who want more kick its my favorite goto chili recipe
5,so delicious had it not been for all the great reviews i might have just passed on this recipe so glad i didnt the only changes i made were to increase the salt and add a little pepper i also used red peppers instead of yellow and chicken instead of turkey since that is what i had on hand my whole family loved this and my kids didnt even suspect there was pumpkin in it this is so much healthier than my other chili i will definitely be making this on a regular basis and fyi this is even better the next day
5,one of our favorites freezes well too
5,this is one of my favorite soups for fall winter sometimes i use rotisserie chicken instead or leave out the meat all together works great divided up in freezer bags and taken for lunch
5,ive made this in the past and its always good its nutritious and easily edible by children
5,i leave out the meat to make it meatless excellent recipe
5,excellent recipe the ingredients are surprising but meld perfectly the pumpkin adds to the flavor and texture but is not really detectable which we liked this recipe is easy inexpensive and my family loved it i will be making this regularly i made it with leftover turkey as directed this time but will try with ground turkey at other times of the year the only modifications i made were to use a red bell pepper because that is what i had and i added a little black pepper
5,wow wow wow winner winner turkey dinner
5,husband says its a keeper i found this when looking for a different recipe for my leftover thanksgiving turkey i used leftover mashed sweet potatoes instead of pumpkin subbed white beans great northern since i didnt have black beans on hand and my canned diced tomatoes included green chilies it was delicious
5,ive made this or times now most recently for a halloween themed potluck at work because we were supposed to come up with a spooky theme i labeled it pumpkin chile with black beetles the beetles of course were the black beans i didnt have any turkey so i sprinkled some southwestern style seasoning on a package of chicken thighs after removing the skin and baked them when the thighs cooled off i chopped them up and added them to the chili i usually cook this on the stove top since i m not patient enough to wait for the slow cooker i made a double batch and poured as much as i could fit into the slow cooker the next morning several coworkers took some of the leftovers home for dinner it did come out a little soupy add broth gradually but it tasted great
5,a very easy recipe to follow and one i make with very few changes no yellow pepper but the canned tomatoes are fire roasted and use lb browned ground turkey more chili like a definite keeper and one for those cold rainysnowy nights served with fritoes on top
5,my entire family loved this recipe an easy recipe to make that tastes great i was short on time so i skipped the slow cooker and cooked it on the stove top for minutes couldnt find chunked pumpkin so i used oz of frozen sweet potatoes and oz of frozen butternut squash i will be making this recipe often
5,soup is delicious and what a nice change from your typical chili even my picky husband loved it after he had a bowl i told him pumpkin was in it and he gave me the getoutofhere donttellmethat look i just laughed and i dont know if he realizes pumpkin is really in it or not but eating bowls means he thoroughly enjoyed it it is a very easy recipe the only changes i made was i baked chicken tenders because that it is what i had in the house to add to the chili and simmered soup on the stove for minutes instead of in the slow cooker either way delicious for those that gave it or even stars they had to have made a mistakes in making it and if it was too bland spice it up
5,wonderful with leftover turkey
5,excellent twist on chili used pumpkin puree its what i had at hand and added a chunked sweet potato for texture and bulk recipe is quite mild as is i added a tsp of chipotle powder and a bit of crushed pepper in addition to the chili and it still barely tingled good fiber and fairly low net carbs very easy will make again
5,this was a big hit in our house i left the pumpkin part a secret and just told them it was a black bean chili i used chicken tenderloins that i cooked with the onion yellow pepper and garlic i also doubled the salt and added t of ground black pepper i will definitely be making this again
5,we loved it
5,delicious quick and easy i didnt make any changes to the recipe my husband and i loved this it was perfect for lunch on a chilly day
5,very good and healthy i make this often and it freezes well i have also used browned ground turkey and it is a good substitution
5,i made as directed it was wonderful very easy as there wasnt much chopping to do a very hearty chili amp the avocado amp green onion topper was perfect thanks for yet another very good recipe from taste of home
5,this is a simple and good tasting chili
5,this may not have been the quickest soup to throw together but it was well worth it i cant wait to make it again i used t each fresh parsley and basil and i used the whole pound of hamburger which was the right amount compared to the amount of potatoes
5,this is terrific my whole family loves it
5,have made this recipe about times already in the past few months its a family favorite followed the recipe exactly and it has been perfect like comfort food in a soup
5,delicious soup i skipped the basil and added chopped green chile now my hubbys favorite soup thanks for sharing the recipe
5,sooo yummy
5,this soup got rave reviews from my hungry hunters last night to shorten up the prep time i have used hashbrowns and frozen celeryonioncarrots we garnished it with shredded cheddar and crispy bacon definitely a keeper recipe
5,the best soup i have ever made cheesey beefy potatoey goodness
5,weve been cooking this soup for over ten years now and we still get request for it at every family get together prep takes a little bit of time but oh so worth it
5,absolutely yummy doubled the beef and cheese and times the broth to make a bigger batch also cooked it slow in my crock pot for hrs
5,i read some of the other reviews so i added some diced tomatos and cayenne powder to give it a kick really thick rich soup that sure works on a rainy winter night
5,ive been making a variation of this for years my husband loves ittip its way easier to add the extra butter and then the flour to the celery and onion mixture than it is to make a separate roux you have more control over how thick your soup will be and you dont have to mess up an extra pan its an extra step thats very unnecessary
5,this was super easy and inexpensive and my fiance loved iti took a few suggestions from other reviewsturkey kielbasa instead of chicken can rotel instead of diced tomatoest chili powder cups chicken broth still a little too soupy for my taste would likely do next timedash of cayenne pepperdash of red pepper flakestsp cinnamon
5,loved this chili its delicious but does not taste like pumpkin at all i used ground turkey instead of cubed and it was delicious
5,made this with leftover christmas turkey you cant taste the pumpkin just a yummy chili hits the spot on cold winter days
5,i love a good traditional beef kidney bean and tomato sauce chili but i think this is one of the best chili recipes i have ever had the flavor is fantastic though a little mild but it is easy to spice up a little more if desired i made it with shredded leftover turkey from thanksgiving
5,this is one great recipe we love in the fall and winter since it gives a great vegatable serving we spice it up a bit by adding some cayenne andor jalepeno peppers
5,this a great one to make for the fall season tasted great i used ground turkey in place of cubed turkey i loved this bc i could also feed this to my son who is now eating solids i just mashed the beans flat with a fork so they were not a choking hazard and broke the ground turkey in small pieces while cooking it
5,love love love we always have a big gathering in the fall with friends and family this is always the favorite
5,love this and its so easy a versatile recipe ingredients are easily swapped out
5,great recipe added a few jalepenoes for heat
5,i made this on the stove top since i was getting dinner started late used diced cooked chicken instead of the turkey because i always have it on hand in the freezer used a full quart of chicken broth cups instead of the cups called for because i like more volume and for the diced tomatoes i used del monte diced tomatoes and zesty jalapenos because my husband and i like spicy it turned out great definitely a keeper
5,im allergic to bell pepper so i substituted thinly sliced carrots for texture and it worked really well also i used ground turkey to come closer to a traditional chili it tasted great next time i might double the batch size and freeze some for later
5,my daughter does not like chili period except this one she cant digest chilipowder foods very well but we have found that when i substitute pumpkin pie spice for most not all of the chili powder and add some brown sugar and a bit of cinnamon i have to make a double batch or we wont have any leftovers also when i use ground turkey we like the texture more great dish
5,i made it for about souls they all loved it
5,i made this but after reading some of the reviews that thought it was a little bland i decided to use chunky salsa in place of the diced tomatoes and i used turkey sausage instead of the cooked diced turkey it was deliciousi will definitely be making this again and sharing the recipe with my friends
5,this was very very yummy but i did need to add a lot more spice to it i used about tbs of chilly powder and tbs of cayenne pepper and i dont like things to be spice but this made it just spice enough yum yum
5,love this recipe ive made it several times and it always turns out deliciousonly thing i changed was double the spicesadded a tblsp of hot sauce and i also used ckn because thats what i had in the fridgequick and easy recipe
5,i make this dish regularly in the cold weather months love it
5,wow this recipe makes the best just allaround classictasting chili if youre craving a good simpletasting chili this is it the pumpkin gives the chili a nice thickness but doesnt impart any flavor its just good
5,what a wonderful surprise very easy to make and tastes fabulous a nice addition to my glutenfree menu
5,this is a monthly meal for our family i use half black bean half northern i add tsp cinnamon and tbsp brown sugar since peppers are hcrazy expensive when we want to eat it i freeze chopped fresh peppers in the summer
5,fantastic would rate a six if i could so unique to have a chili that doesnt have a red sauce flavor will be a regular
5,this is more than excellent and i wish i could give it more stars
5,one of the best chili recipes i make this every year in the fall and winter everyone i make it for always ask for the recipe
5,my entire family loved this here are the changes i made used a red pepper skipped saute step and put it all in the slow cooker added another can of black beans used large cans of chicken instead of turkey added teaspoon of chipotle chili powder used teaspoons of salt also i had made some corn stock from left over cobs that i had frozen the corn off eugina bones recipe and used that instead of chicken broth
5,i make this with ground beef instead of turkey and it is hearty and comforting
5,i have been making this soup for years and years it is a family favorite and gets rave reviews from everyone who has had it try it you will love it
5,i wonder when this poter came up with this recipe becuase i have the exact same recipe i got from a cook book that is at least years oldyes it is a gret soup but this seems to me as if it is copied
5,this was perfect family loved it next time i will double the recipe
5,made this just as the recipe says and it was great served it for company and everyone wants the recipe
5,i have made this recipe several times now sometimes substituting ground turkey for the beef and it is still excellent i also sometimes add bacon to it to make it a bacon cheeseburger soup
5,awesome here are some changes we did to the recipe c carrotswill do c next time did not peel potatoes replaced velveeta with an oz block of pepper jack shreddedreally gave it a kickserved with hot fresh homemade potato bread
5,excellenti keep the skin on the potatoes instead of velveeta we are not big fans we used pepper jack cheese shredded it really gave this soup a kicki also reduced the salt and used tsp pepper keeper
5,absoultely sensational i love this soup and i am not a big soup eater
5,i got this same recipe years ago and instead of ground beef o have used bacon ham and even venison comes out great every time and i am expected to make it on holidays with my inlaws careful on salt if you use ham or bacon and get rid od grease id you use bacon or ham
5,loved this recipe we actually used chopped chorizo instead of turkey yum yum even my little kids liked it
5,this black bean and pumpkin chili recipe is terrific very fast and simple preparation however i did add tbsp tomato paste can of pinto beans cooked and crumbled bacon i also used basil instead of parsley and oregano only because i ran out defiantly adding this recipe to my recipe book
5,works out well if cooked on stove top as well i have made this with ground turkey when i didnt have any leftover turkey to use because the family loves it it turns out tasty either way
5,this was great substituted out the tomatoes and replaced with more pepper also added more pumpkin it was great everyone loved it
5,delicious and easy i used ground turkey and half the black beans and served it over spaghetti noodles yum
5,the pumpkin adds a creamy delicious texture i made this one vegan by omitting the meat and using veggie broth
5,this was so good the pumpkin was perfect as a thickening agent im putting this on my halloween dinner party menu
5,happened across this recipe linked from a blog i was following and decided to whip it up i made some minor adjustments for tasted but mostly followed the recipe everyone who ate it gave it great reviewthe blog that linked it suggested using kielbasa sausage instead of turkey cuts seemed odd and it worked out great i also cut the broth to cups because i wanted it less soupy and it worked well for that also added tsp of cinnamon and tsp of crushed red pepper flakes for some added heat spot on perfectnext time i might try using a ground turkey sausage for meat and maybe add some corn to the mixquick and easy recipe to enjoy have at it
5,very easy and healthy i agree with previous reviews that it needed extra spices i added a lot more chili powder and some cayenne pepper then it was delish
5,this was absolutely delicious i cant wait to make it again cant say enough about it it was greati mostly like regular chili recipes this was a little different will be my new favorite you have to make this deserves more than stars
5,i made this for my family it fit into the weight watcher plan and they all loved it and could not guess the secret ingredient
5,so yummy will make many more times before the weather warms
5,made this recipe this past weekend and absolutely loved it family was a little unsure about the pumpkin in it until they tried itmy boys couldnt get enough
5,this is my all time favorite recipe as soon as the fall temps arrive it is the first thing i make i am on weight watchers and this recipe fits right into my plan full of healthy hearty and yummy ingredients
5,forgot to mention that i use chicken instead of turkey
5,loved it pumpkin gave me less of a problem with stomach acid afterward that i typically have with chili no tums for me
5,my husband and i loved this chili recipe it was hearty and healthy too i used ground turkey in place of the cooked turkey and it was great definitely a keeper
5,when i make chili i brown the meat then add all the spices and let simmer for minit seems like then u can taste the spices betteri used ground turkey and one can of red gold petite diced tomatoes with chilies hot lots more flavor used one can black bleans and one can dark red kidney beans did not add the yellow pepper hubby does not like peppers in his chili thanks for sharing
5,i made this on the stove and my friends and family loved it i made it times in one week loved it
5,i made this last night with a precooked turkey breast from the supermarket deli i made it on top of the stove instead of in the crock pot and let it simmer for about and hour to blend the flavors i had about of a can of pumpkin left over from a coffee cake i had made last weekend and it worked out fine i used lower sodium chicken broth and black beans and it was still salty enough for us i also substituted a can of mild diced tomatoes with chiles for the regular diced tomatoes i noticed one reader said that the recipe turned out too soupy try taking the lid off and cooking it on high a little longer in the crick pot or simmering it with the lid off for a few minutes on top of the stove my husband and son both rated this a the best part is that they never guessed it had canned pumpkin in it
5,neither my husband or i are pumpkin fans but this was excellent will make again for company
5,have made this twice now and it is yummy i used a pound of ground turkey breast browned instead of cubed turkey my kids even liked it you dont taste the pumpkin and it makes it more nutritious
5,i took it for a work potluck and didnt tell anyone it had pumpkin in it until they tried it i went home with an empty crockpot i love that its so healthy
5,i made this multiple times last winter it is yummy as well as very nutritional i love it
5,pthis chili is awesome my family requested that make it again but with more beans and cornp
5,i made this recipe for the misplaced mission chili cookoff at our church today i not only won first place in the nontraditional chili category but also won the grand champion trophy everyone loved it this was the first prize i ever won it was very exciting and pleased all who tried it
5,very good i made this vegetarian by substituting tempeh for the turkey and vegetable broth for the chicken broth i steamed the tempeh and then sautéed it with olive oil and a dash of chili powder then added it to the slow cooker with the other ingredients i will definitely be making this recipe again and again yum
5,i used a roasted chicken it was very good
5,i was a little apprehensive about this one but boy was it tasty i think this will be one of my favorites this fall absolutely delicious
5,excellent chili i was skeptical because the recipe did not call for my usual chili ingredients however it was super i substituted white chicken cubes schwans product for the turkey definitely a keeper and will make again
5,for a little extra kick i added a chopped jalapeno it is so good my husband requested that i make it for him to take deer hunting to share with the gang
5,excellent i doubled the recipe as i had oz can of pumpkin there was enough room in the large crockpot
5,i took it to a potluck untested everyone loved it its a keeper
5,yum for our tastes i omitted the yellow pepper and grilled a couple chicken breasts on the indoor grill to replace the turkey used part of a packet of chili seasoning instead of the spices called for and added a can od whole kernel corn for a bit more sweetness served it with shredded cheddar tortilla chips and sour cream hubby loved it even after i confessed about the pumpkin
5,made this last night the best augratin potatoes i have had follow the recipe as written but omitted the onions
5,phonestly havent made this yet but it looks scrumptious question though approx how thin should thinly sliced potatoes be ¼inch ⅛inch i want these to come out as yummy as they looksoundppthanksp
5,this chili was phenominal it was so easy to make and was so flavorful the only addition i did was to add a minced jalapeno pepper my family loved it i will definitely make it again
5,my husband and i love this chili i really enjoy the sweeter flavor we use ground turkey and sometimes add a half a can more of black beans
5,black beans n pumpkin chilii made this for my husbnd and son i added more chili powder a little onion salt and pepper when i served it i put sredded cheddar cheese on top and ate it with ritz crackers for a spooon i rate it delicious and there was no detection of pumpkin very nutricious
5,delicious i substitute extra cans rinsed drained black beans for the turkey as we generally prefer the beans to the turkey crush up some tortilla chips on top and add a sprinkle of cheddaryum
5,i really liked this recipe but i added more beans and i used kidney beans because i was out of black beans
5,for a meat free spice to taste omit the meat subsitute the meat and or broth as you would with your favorite wah la
5,everyone in my house thought this was extremely tasty amp had seconds i added red chili flakes for some heat amp used beef broth because i was out of chicken the pumpkin makes its thick amp rich deelish
5,i used a can of diced tomatoes w green chilies instead of plain diced tomatoes to add more flavor everyone loved it
5,absolutely love thisim not a huge chili person but this is soooooo goodcouldnt get enough of iti didnt use the peppers and used mild rotel for the canned tom and ground turkeydelicious served it a party everyone loved it and you would never know their is pumpkin in it
5,amazing i added an extra teaspoon of chili powder and decreased chicken broth by cup my husband daughter and just loved it
5,this chili is fantastic my six year old gobbles it up
5,excellent healthy chili thanks just printed it out to give to my daughter
5,i used freshly cooked mashed butternut squash in mine and put quite a bit extra in delicious you dont taste the pumpkin
5,a really nice uncomplicated recipe i par boiled my potatos layered them with a little cheese and sauce in between each layer used just russet potatoes and i got layers also added a little minced garlic to the milk mixture very good used mexican cheese blend
5,followed the recipe and it turned out delicious i used food processor to slice potatoes as was suggested i did sprinkle some paprika on before baking because i think its fun and pretty next time i plan to decrease salt to teaspoon it turned out perfect
5,recipe worked well i used whole milk gouda and russet potatoes season to taste i had to cook it for over an hour
5,i added small chopped onions and about cups of sharp cheese even though my potatoes were very thinly sliced it took about hours to cook but when i showed up at my neighbors cookout everyone loved my dish
5,this recipe is a good starting point but i made modifications one immediate one on my second try in order to make it a really good dish ollii skipped the butter the second time instead bringing the milk to a simmer and adding the flour to thicken it when i used the butter i got quite a bit of excess grease sitting in the corners of the pan i know butter is a key component of a béchamel sauce which is the base of this dish but youre adding enough cheese that you dont need the richness butter provides and if it cooks out and forms a layer of grease its not adding to the recipe anywaylili tsp of black pepper is an insultingly small amount for a recipe this large if you use that little pepper in your cooking please never invite me to dinner i know the recipe says additional pepper optional but it really isnt this recipe makes servings th of a teaspoon per serving might as well be nothingliol
5,i followed the recipe using whole milk and extra sharp cheddar cheese but made additions i added a cup of parmesan cheese and teaspoon of dijon mustard came out amazing will absolutely make this again
5,can i possibly give this more than stars even my super picky year old devoured it thank you seems incredibly inadequate
5,excellent dish delicious it got lots of compliments at the solstice potluck
5,we lovingly call these potatoes old rotten potatoes au gratin potatoes this particular recipe is very similar to the way my wife makes it we made this recipe and the church potluck group loved it
5,these are great i omitted the onion because no one in my family likes the physical onion but i did add a few teaspoons of onion powder garlic powder and some fresh parsley to my sauce mixture also used cheddar and mozzarella cheese
5,i have made this recipe several times and it is the best au gratin potato dish ive ever eaten i recycled the leftovers into a potato cheese soup by adding a bit more milk or chicken broth excellent taste and texture
5,i am making this recipe i am years old i tell my wife to always remember were years old because she said that is an old recipe no it is a basic recipe most year olds never made it very good recipe thanks
5,great recipe i cooked it minutes longer but other then that it was great my fussy husband loved it
5,delicious my kids are picky eaters and loved them too made the recipe with no changes or substitutes will be making again
5,my family enjoyed the recipe this was a good basic recipe and worth keeping a great template or just fine as is i added the salt after i melted the cheese just because i didnt have a full cup of cheddar and made up the difference with processed cheese which tends to be saltier in fairness the recipe states after you uncover the potatoes that the cooking time will be minutes or longer if your potatoes arent tender in my experience it does usually ends up taking about two hours is it my oven the thickness of the potatoes or the type of potato who knows what i know is that like the recipe and i would make this again
5,this soup is so easy and my family loves it my year old rarely eats leftovers but has eaten this one times since the first night i made it
5,this is one of my goto soups we make a double batch and freeze the left overs makes a good makeahead meal love it
5,i made this soup recently for a family gathering and everybody loved it i received lots of compliments and recipe requests i doubled the recipe and used lean hamburger velveeta made with milk milk and light sour cream very tasty
5,simple and delicious most ingredients i normally have ive made this before with sliced and shredded cheesewhatever i had in the fridge and it came out great
5,my newest favorite soup just gotta be careful when making the rue butter with flour if you overcook it the recipe wont turn out right like others said it wasnt hard to make at all helps to use the food processor for the veggies for quicker preperations
5,delicious i will continue to make this soup
5,very tasty soup and my kids and husband really liked it
5,this was very good i will use a no salt broth next time though
5,my year old daughter and i found this recipe while looking up what to make out of the ordinary with hamburger meat she did most of it with me doing the cutting and it was amazing probably the best soup ive ever made and we were both hesitant at first before we started cooking it we browned the meat with a half can of diced green peppers for a mild kick and used baby red potatoes and i cannot wait to have leftovers again tonight we also made some homemade bread and stuffed a slice in each bowl and oh man it was wonderful
5,i questioned some of the ingredients but it was fantastic should be called a cheeseburger potato soup tasted like i was eating a baked potato with a cheeseburger on top the soup also looked like queso dip which made my kids excited to eat it
5,sounds fab
5,i made this as a vegetarian dish with yves meatless ground which is better than the frozen kind and usually around for a package that equals pound of ground beef like others i also used cheddar in place of the velveeta and since the meatless ground beef adds texture but not a lot of flavor i also added imitation bacon bits to add a little meat flavor it came out delicious with a wonderful texture i will certainly be making this again
5,this was easy to make and very tasty i used pound of lean hamburger skim milk and all the rest of the ingredients as listed it was yummy and my hubby says it is a keeper
5,these are absolutely delish i made a few slight changes the second time and since even betterswitched out the milk with heavy whipping cream and used cups of cheese instead and baked uncovered for minutes to get the top crispier everyone asks me for this recipe now
5,great flavorwatch the salt i found it to be too much
5,very tasty i used bits of several different cheeses and reduced the salt cooking a hour
5,i just made these for the first time today i mixed part sharp cheddar and a mexican mix thats what i had very good
5,i have made this twice the first time i followed the rescipe but t and to the t and although very delicious my husband and i thought we would add more cheese so stay tuned will let everyone know how they turned out
5,as another reviewer stated first time followed the recipe to the letter it turned out ok was just a little too bland for our taste tweaked this time with a little more seasoning and a tad more cheese oh and i topped with breadcrumbs after uncovering
5,i like au gratin potatoes and was raised on the betty crocker boxed ones problem is my wife hates the consistency of boxed ones made these yesterday and we both loved them simple and easy to make we had the leftovers with tonights dinner and may even have tasted better rewarmed definitely keeping this recipe
5,the best potato gratin i have ever made or tasted only added fresh grated garlic plus extra black pepper sea salt and fresh thyme i even used part semi skimmed milk part skimmed milk and the roux still cooked up lovely and thick firm texture and cuts well hot or cold freezes well too
5,i tried this recipe easy and the best my husband and i loved it so much
5,my husband and i both loved this recipe easy to put together turned out perfectly well use it again and again i wish i could give it more than stars to make up for the person earlier this month who gave it only without making it and in spite of saying it sounded delicious due to not being able to eat cheese and apparently not understanding what gratin means
5,sooooo good delicious and simple to put together it is also easy to experiment with i added frenchs fried onions to the top for the last minutes of baking honestly that one star review made me lol and want to try out this recipe if i couldnt eat these amazing potatoes i would be disappointed too
5,literally exactly like my grandma used to make absolutely delish
5,used a tablespoon of dried onion flakes instead of a half cup onion to accommodate my husbands preferences and added a healthy sprinkle of cayenne was worried it would be salty but it was not next time i may opt for salt substitute or a blend
5,my husband loves this recipe and he cant get enough of it im putting it in the fav recipe box
5,this is an amazing recipe i tweaked it a little i omitted the onions and used onion powder replaced the milk with heavy cream and used vermont cheddar and sharp cheddar and slices of pepper jack cheese someone suggested that i partially cook the potatoes first so after i sliced them i microwaved them for minutes i have never had such delicious augratin potatoes this is a keeper
5,absolutely delicious this one is definitely going to see some regular action with me i would recommend sprinkling some mozzarella over the top when you take the top off before the last mins of baking gives its a lovely stringy chewy cheesy crust
5,i love au gratin potatoes this recipe is scrumptious i added a bit more cheese then topped it was little more cheese after i took the cover off this one is definitely a keeper
5,on easter i followed the recipe exactly except adding some cayenne pepper a family must and everyone even my really picky son loved it a perfect side dish for ham very easy to make since the russet potato slices are thin i didnt peel them which added nutrition and flavor and it wasnt noticeable the oven temp and cooking time were exactly right the potatoes were tender but not mushy unanimous decision to make it an easter tradition thanks taste of home ill check back with you again
5,this was the best recipe we have found in years your sauce was deeeelish i didnt have any milk so i used heavy whipping cream instead thank you for sharing
5,great recipe made the recipe exactly as written except i used whole milk they were great with my ham for easter this recipe is a keeper
5,this was perfect for us and exactly what i was looking for easter i doubled for a x pan used cheddarjack shredded cheese family preference used cups fat free milk and one cup half and half so good
5,the family and neighbors loved this
5,used
5,sorry i mistakenly submitted my review anyhow i sautéed the onions in the melted butter added the flour and cooked a few minutes to cook out the flour heated cups milk
5,excellent classic dish i double the sauce with cups of shredded sharp cheddar cheese for to medium potatoes i bake at for hour for more browning on top
